설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,위도경도
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 정동등명길 2,강릉시 등명해변주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.702325406,129.01619562"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 정동등명길 2,강릉시 등명해변주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.702325406,129.01619562"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.6276369,129.0473998"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 104-50,강릉시 옥계해변관광지주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.6276369,129.0473998"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 농공단지길 28-34,강릉시 주문진농공단지주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.869899681,128.82526480"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 농공단지길 28-34,강릉시 주문진농공단지주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.869899681,128.82526480"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.8062058,128.8555125"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 136-10,강릉시 과학산업단지주차장,주차시설,공영주차장,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.8062058,128.8555125"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.7428443,128.8827693"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 남부로17번길 38,강릉시 강릉시보건소,근린생활시설,보건소,급속,DC콤보,타기관,GS차지비,,DC콤보,이용가능,"37.7428443,128.8827693"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 72-21,강릉시 종합운동장빙상경기장,교육문화시설,경기장,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.772044,128.8937771"
